source: https://buecker.baseball.cbssports.com/teams/roster-report/<team>/<period>/ (periods 1-20)
captured: 2026-08-08T11:23:20
---
Young Guns|17|active|C|Ben Rice C,1B • NYY
Young Guns|17|active|1B|Matt Olson 1B • ATL
Young Guns|17|active|2B|Casey Schmitt 2B,3B,OF • SF
Young Guns|17|active|3B|Austin Riley 3B • ATL
Young Guns|17|active|SS|Otto Lopez 2B,SS • MIA
Young Guns|17|active|MI|Elly De La Cruz SS • CIN
Young Guns|17|active|CI|Charlie Condon 1B • COL
Young Guns|17|active|OF|Cole Carrigg OF • COL
Young Guns|17|active|OF|A.J. Ewing OF • NYM
Young Guns|17|active|OF|Riley Greene OF • DET
Young Guns|17|active|OF|Ian Happ OF • CHC
Young Guns|17|active|U|Daulton Varsho OF • HOU
Young Guns|17|active|CI|Isaac Paredes 3B • HOU
Young Guns|17|bench|OF|Roman Anthony OF • BOS
Young Guns|17|active|P|Gerrit Cole P • NYY
Young Guns|17|active|P|Foster Griffin P • CLE
Young Guns|17|active|P|Shota Imanaga P • CHC
Young Guns|17|active|P|Caleb Kilian P • PHI
Young Guns|17|active|P|Shane McClanahan P • TB
Young Guns|17|active|P|Paul Skenes P • PIT
Young Guns|17|active|P|Payton Tolle P • BOS
Young Guns|17|active|P|Jacob Webb P • CHC
Young Guns|17|active|P|Zack Wheeler P • PHI
Young Guns|17|active|P|Justin Wrobleski P • LAD
Young Guns|17|bench|P|Bailey Ober P • MIN
Young Guns|17|bench|P|Nick Pivetta P • SD
Young Guns|17|bench|P|Blake Snell P • LAD
Young Guns|17|bench|P|Brandon Woodruff P • MIL
Young Guns|18|active|C|Ben Rice C,1B • NYY
Young Guns|18|active|1B|Matt Olson 1B • ATL
Young Guns|18|active|2B|Casey Schmitt 2B,3B,OF • SF
Young Guns|18|active|3B|Austin Riley 3B • ATL
Young Guns|18|active|SS|Otto Lopez 2B,SS • MIA
Young Guns|18|active|MI|Elly De La Cruz SS • CIN
Young Guns|18|active|CI|Isaac Paredes 3B • HOU
Young Guns|18|active|OF|Cole Carrigg OF • COL
Young Guns|18|active|OF|A.J. Ewing OF • NYM
Young Guns|18|active|OF|Riley Greene OF • DET
Young Guns|18|active|OF|Ian Happ OF • CHC
Young Guns|18|active|U|Daulton Varsho OF • HOU
Young Guns|18|active|CI|Charlie Condon 1B • COL
Young Guns|18|bench|OF|Roman Anthony OF • BOS
Young Guns|18|active|P|Gerrit Cole P • NYY
Young Guns|18|active|P|Foster Griffin P • CLE
Young Guns|18|active|P|Shota Imanaga P • CHC
Young Guns|18|active|P|Caleb Kilian P • PHI
Young Guns|18|active|P|Shane McClanahan P • TB
Young Guns|18|active|P|Paul Skenes P • PIT
Young Guns|18|active|P|Payton Tolle P • BOS
Young Guns|18|active|P|Jacob Webb P • CHC
Young Guns|18|active|P|Zack Wheeler P • PHI
Young Guns|18|active|P|Justin Wrobleski P • LAD
Young Guns|18|bench|P|Bailey Ober P • MIN
Young Guns|18|bench|P|Nick Pivetta P • SD
Young Guns|18|bench|P|Blake Snell P • LAD
Young Guns|18|bench|P|Brandon Woodruff P • MIL
Young Guns|19|active|C|Ben Rice C,1B • NYY
Young Guns|19|active|1B|Matt Olson 1B • ATL
Young Guns|19|active|2B|Casey Schmitt 2B,3B,OF • SF
Young Guns|19|active|3B|Austin Riley 3B • ATL
Young Guns|19|active|SS|Otto Lopez 2B,SS • MIA
Young Guns|19|active|MI|Elly De La Cruz SS • CIN
Young Guns|19|active|CI|Isaac Paredes 3B • HOU
Young Guns|19|active|OF|Cole Carrigg OF • COL
Young Guns|19|active|OF|A.J. Ewing OF • NYM
Young Guns|19|active|OF|Riley Greene OF • DET
Young Guns|19|active|OF|Ian Happ OF • CHC
Young Guns|19|active|U|Daulton Varsho OF • HOU
Young Guns|19|bench|OF|Roman Anthony OF • BOS
Young Guns|19|injured|CI|Charlie Condon 1B • COL
Young Guns|19|active|P|Gerrit Cole P • NYY
Young Guns|19|active|P|Pete Fairbanks P • MIA
Young Guns|19|active|P|Shota Imanaga P • CHC
Young Guns|19|active|P|Shane McClanahan P • TB
Young Guns|19|active|P|Paul Skenes P • PIT
Young Guns|19|active|P|Payton Tolle P • BOS
Young Guns|19|active|P|Jacob Webb P • CHC
Young Guns|19|active|P|Zack Wheeler P • PHI
Young Guns|19|active|P|Justin Wrobleski P • LAD
Young Guns|19|active|P|Foster Griffin P • CLE
Young Guns|19|active|P|Caleb Kilian P • PHI
Young Guns|19|bench|P|Bailey Ober P • MIN
Young Guns|19|bench|P|Nick Pivetta P • SD
Young Guns|19|bench|P|Blake Snell P • LAD
Young Guns|19|bench|P|Brandon Woodruff P • MIL
Young Guns|20|active|C|Ben Rice C,1B • NYY
Young Guns|20|active|1B|Matt Olson 1B • ATL
Young Guns|20|active|2B|Otto Lopez 2B,SS • MIA
Young Guns|20|active|3B|Austin Riley 3B • ATL
Young Guns|20|active|SS|Colt Emerson SS • SEA
Young Guns|20|active|MI|Elly De La Cruz SS • CIN
Young Guns|20|active|CI|Isaac Paredes 3B • HOU
Young Guns|20|active|OF|Cole Carrigg OF • COL
Young Guns|20|active|OF|A.J. Ewing OF • NYM
Young Guns|20|active|OF|Riley Greene OF • DET
Young Guns|20|active|OF|Ian Happ OF • CHC
Young Guns|20|active|U|Daulton Varsho OF • HOU
Young Guns|20|bench|2B|Casey Schmitt 2B,3B,OF • SF
Young Guns|20|bench|OF|Roman Anthony OF • BOS
Young Guns|20|injured|CI|Charlie Condon 1B • COL
Young Guns|20|active|P|Gerrit Cole P • NYY
Young Guns|20|active|P|Pete Fairbanks P • MIA
Young Guns|20|active|P|Shota Imanaga P • CHC
Young Guns|20|active|P|Caleb Kilian P • PHI
Young Guns|20|active|P|Paul Skenes P • PIT
Young Guns|20|active|P|Payton Tolle P • BOS
Young Guns|20|active|P|Jacob Webb P • CHC
Young Guns|20|active|P|Zack Wheeler P • PHI
Young Guns|20|active|P|Justin Wrobleski P • LAD
Young Guns|20|active|P|Foster Griffin P • CLE
Young Guns|20|active|P|Shane McClanahan P • TB
Young Guns|20|bench|P|Nick Pivetta P • SD
Young Guns|20|bench|P|Blake Snell P • LAD
Young Guns|20|bench|P|Brandon Woodruff P • MIL
Guillotine|1|active|C|Francisco Alvarez C • NYM
Guillotine|1|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|1|active|2B|Matt McLain 2B,SS • CIN
Guillotine|1|active|3B|Noelvi Marte 3B,OF • CIN
Guillotine|1|active|SS|Gunnar Henderson SS • BAL
Guillotine|1|active|MI|Zachary Neto SS • LAA
Guillotine|1|active|CI|Max Muncy 3B • LAD
Guillotine|1|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|1|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|1|active|OF|Jackson Chourio OF • MIL
Guillotine|1|active|OF|Jarren Duran OF • BOS
Guillotine|1|active|U|Heliot Ramos OF • NYY
Guillotine|1|active|P|Connelly Early P • WAS
Guillotine|1|active|P|Logan Gilbert P • SEA
Guillotine|1|active|P|Nick Lodolo P • CIN
Guillotine|1|active|P|Nolan McLean P • NYM
Guillotine|1|active|P|Max Meyer P • MIA
Guillotine|1|active|P|Drew Rasmussen P • TB
Guillotine|1|active|P|Robert Suarez P • ATL
Guillotine|1|active|P|Will Vest P • DET
Guillotine|1|active|P|Devin Williams P • NYM
Guillotine|1|active|P|Ryan Pepiot P • TB
Guillotine|1|active|P|Justin Steele P • CHC
Guillotine|2|active|C|Francisco Alvarez C • NYM
Guillotine|2|active|1B|Nolan Schanuel 1B • LAA
Guillotine|2|active|2B|Matt McLain 2B,SS • CIN
Guillotine|2|active|3B|Max Muncy 3B • LAD
Guillotine|2|active|SS|Gunnar Henderson SS • BAL
Guillotine|2|active|MI|Zachary Neto SS • LAA
Guillotine|2|active|CI|Luis Arraez 1B,2B • PHI
Guillotine|2|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|2|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|2|active|OF|Jarren Duran OF • BOS
Guillotine|2|active|OF|Tyler Soderstrom 1B,OF • ATH
Guillotine|2|active|U|Heliot Ramos OF • NYY
Guillotine|2|active|CI|Noelvi Marte 3B,OF • CIN
Guillotine|2|bench|OF|Jackson Chourio OF • MIL
Guillotine|2|active|P|Connelly Early P • WAS
Guillotine|2|active|P|Logan Gilbert P • SEA
Guillotine|2|active|P|Nolan McLean P • NYM
Guillotine|2|active|P|Cody Ponce P • TOR
Guillotine|2|active|P|Drew Rasmussen P • TB
Guillotine|2|active|P|Matt Strahm P • KC
Guillotine|2|active|P|Robert Suarez P • ATL
Guillotine|2|active|P|Jameson Taillon P • TOR
Guillotine|2|active|P|Devin Williams P • NYM
Guillotine|2|active|P|Max Meyer P • MIA
Guillotine|2|bench|P|Nick Lodolo P • CIN
Guillotine|2|bench|P|Ryan Pepiot P • TB
Guillotine|2|bench|P|Justin Steele P • CHC
Guillotine|3|active|C|Francisco Alvarez C • NYM
Guillotine|3|active|1B|Nolan Schanuel 1B • LAA
Guillotine|3|active|2B|Matt McLain 2B,SS • CIN
Guillotine|3|active|3B|Max Muncy 3B • LAD
Guillotine|3|active|SS|Gunnar Henderson SS • BAL
Guillotine|3|active|MI|Zachary Neto SS • LAA
Guillotine|3|active|CI|Tyler Soderstrom 1B,OF • ATH
Guillotine|3|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|3|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|3|active|OF|Jarren Duran OF • BOS
Guillotine|3|active|OF|Cam Smith OF • HOU
Guillotine|3|active|U|Heliot Ramos OF • NYY
Guillotine|3|active|CI|Luis Arraez 1B,2B • PHI
Guillotine|3|bench|OF|Jackson Chourio OF • MIL
Guillotine|3|active|P|Connelly Early P • WAS
Guillotine|3|active|P|Logan Gilbert P • SEA
Guillotine|3|active|P|Seth Lugo P • KC
Guillotine|3|active|P|Nolan McLean P • NYM
Guillotine|3|active|P|Max Meyer P • MIA
Guillotine|3|active|P|Drew Rasmussen P • TB
Guillotine|3|active|P|Jameson Taillon P • TOR
Guillotine|3|active|P|Will Warren P • NYY
Guillotine|3|active|P|Devin Williams P • NYM
Guillotine|3|active|P|Robert Suarez P • ATL
Guillotine|3|bench|P|Nick Lodolo P • CIN
Guillotine|3|bench|P|Ryan Pepiot P • TB
Guillotine|3|bench|P|Cody Ponce P • TOR
Guillotine|3|bench|P|Justin Steele P • CHC
Guillotine|4|active|C|Francisco Alvarez C • NYM
Guillotine|4|active|1B|Nolan Schanuel 1B • LAA
Guillotine|4|active|2B|Matt McLain 2B,SS • CIN
Guillotine|4|active|3B|Max Muncy 3B • LAD
Guillotine|4|active|SS|Gunnar Henderson SS • BAL
Guillotine|4|active|MI|Zachary Neto SS • LAA
Guillotine|4|active|CI|Tyler Soderstrom 1B,OF • ATH
Guillotine|4|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|4|active|OF|Jarren Duran OF • BOS
Guillotine|4|active|OF|Cam Smith OF • HOU
Guillotine|4|active|OF|Daulton Varsho OF • HOU
Guillotine|4|active|U|Heliot Ramos OF • NYY
Guillotine|4|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|4|bench|OF|Jackson Chourio OF • MIL
Guillotine|4|active|P|Michael Burrows P • HOU
Guillotine|4|active|P|Connelly Early P • WAS
Guillotine|4|active|P|Logan Gilbert P • SEA
Guillotine|4|active|P|Seth Lugo P • KC
Guillotine|4|active|P|Nolan McLean P • NYM
Guillotine|4|active|P|Drew Rasmussen P • TB
Guillotine|4|active|P|Robert Suarez P • ATL
Guillotine|4|active|P|Will Warren P • NYY
Guillotine|4|active|P|Devin Williams P • NYM
Guillotine|4|active|P|Max Meyer P • MIA
Guillotine|4|bench|P|Nick Lodolo P • CIN
Guillotine|4|bench|P|Ryan Pepiot P • TB
Guillotine|4|bench|P|Cody Ponce P • TOR
Guillotine|4|bench|P|Justin Steele P • CHC
Guillotine|5|active|C|Francisco Alvarez C • NYM
Guillotine|5|active|1B|Nolan Schanuel 1B • LAA
Guillotine|5|active|2B|Matt McLain 2B,SS • CIN
Guillotine|5|active|3B|Max Muncy 3B • LAD
Guillotine|5|active|SS|Gunnar Henderson SS • BAL
Guillotine|5|active|MI|Zachary Neto SS • LAA
Guillotine|5|active|CI|Tyler Soderstrom 1B,OF • ATH
Guillotine|5|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|5|active|OF|Jarren Duran OF • BOS
Guillotine|5|active|OF|Heliot Ramos OF • NYY
Guillotine|5|active|OF|Cam Smith OF • HOU
Guillotine|5|active|U|Jac Caglianone 1B,OF • KC
Guillotine|5|active|OF|Daulton Varsho OF • HOU
Guillotine|5|bench|OF|Jackson Chourio OF • MIL
Guillotine|5|active|P|Connelly Early P • WAS
Guillotine|5|active|P|Logan Gilbert P • SEA
Guillotine|5|active|P|Seth Lugo P • KC
Guillotine|5|active|P|Nolan McLean P • NYM
Guillotine|5|active|P|Max Meyer P • MIA
Guillotine|5|active|P|Drew Rasmussen P • TB
Guillotine|5|active|P|Robert Suarez P • ATL
Guillotine|5|active|P|Will Warren P • NYY
Guillotine|5|active|P|Devin Williams P • NYM
Guillotine|5|active|P|Michael Burrows P • HOU
Guillotine|5|bench|P|Nick Lodolo P • CIN
Guillotine|5|bench|P|Ryan Pepiot P • TB
Guillotine|5|bench|P|Cody Ponce P • TOR
Guillotine|5|bench|P|Justin Steele P • CHC
Guillotine|6|active|C|Francisco Alvarez C • NYM
Guillotine|6|active|1B|Nolan Schanuel 1B • LAA
Guillotine|6|active|2B|Matt McLain 2B,SS • CIN
Guillotine|6|active|3B|Max Muncy 3B • LAD
Guillotine|6|active|SS|Gunnar Henderson SS • BAL
Guillotine|6|active|MI|Zachary Neto SS • LAA
Guillotine|6|active|CI|Tyler Soderstrom 1B,OF • ATH
Guillotine|6|active|OF|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|6|active|OF|Jarren Duran OF • BOS
Guillotine|6|active|OF|Heliot Ramos OF • NYY
Guillotine|6|active|OF|Cam Smith OF • HOU
Guillotine|6|active|U|Jac Caglianone 1B,OF • KC
Guillotine|6|active|U|Daulton Varsho OF • HOU
Guillotine|6|bench|OF|Jackson Chourio OF • MIL
Guillotine|6|active|P|Connelly Early P • WAS
Guillotine|6|active|P|Logan Gilbert P • SEA
Guillotine|6|active|P|Nolan McLean P • NYM
Guillotine|6|active|P|Max Meyer P • MIA
Guillotine|6|active|P|Drew Rasmussen P • TB
Guillotine|6|active|P|JR Ritchie P • ATL
Guillotine|6|active|P|Robert Suarez P • ATL
Guillotine|6|active|P|Will Warren P • NYY
Guillotine|6|active|P|Devin Williams P • NYM
Guillotine|6|active|P|Michael Burrows P • HOU
Guillotine|6|bench|P|Nick Lodolo P • CIN
Guillotine|6|bench|P|Ryan Pepiot P • TB
Guillotine|6|bench|P|Cody Ponce P • TOR
Guillotine|6|bench|P|Justin Steele P • CHC
Guillotine|7|active|C|Francisco Alvarez C • NYM
Guillotine|7|active|1B|Nolan Schanuel 1B • LAA
Guillotine|7|active|2B|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|7|active|3B|Max Muncy 3B • LAD
Guillotine|7|active|SS|Gunnar Henderson SS • BAL
Guillotine|7|active|MI|Zachary Neto SS • LAA
Guillotine|7|active|CI|Tyler Soderstrom 1B,OF • ATH
Guillotine|7|active|OF|Jackson Chourio OF • MIL
Guillotine|7|active|OF|Jarren Duran OF • BOS
Guillotine|7|active|OF|Cam Smith OF • HOU
Guillotine|7|active|OF|Daulton Varsho OF • HOU
Guillotine|7|active|U|Jac Caglianone 1B,OF • KC
Guillotine|7|active|2B|Matt McLain 2B,SS • CIN
Guillotine|7|active|OF|Heliot Ramos OF • NYY
Guillotine|7|active|P|Connelly Early P • WAS
Guillotine|7|active|P|Logan Gilbert P • SEA
Guillotine|7|active|P|Nolan McLean P • NYM
Guillotine|7|active|P|Max Meyer P • MIA
Guillotine|7|active|P|Drew Rasmussen P • TB
Guillotine|7|active|P|JR Ritchie P • ATL
Guillotine|7|active|P|Robert Suarez P • ATL
Guillotine|7|active|P|Will Warren P • NYY
Guillotine|7|active|P|Devin Williams P • NYM
Guillotine|7|bench|P|Nick Lodolo P • CIN
Guillotine|7|bench|P|Ryan Pepiot P • TB
Guillotine|7|bench|P|Cody Ponce P • TOR
Guillotine|7|bench|P|Justin Steele P • CHC
Guillotine|8|active|C|Francisco Alvarez C • NYM
Guillotine|8|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|8|active|2B|Matt McLain 2B,SS • CIN
Guillotine|8|active|3B|Max Muncy 3B • LAD
Guillotine|8|active|SS|Gunnar Henderson SS • BAL
Guillotine|8|active|MI|Zachary Neto SS • LAA
Guillotine|8|active|CI|Nolan Schanuel 1B • LAA
Guillotine|8|active|OF|Jackson Chourio OF • MIL
Guillotine|8|active|OF|Jarren Duran OF • BOS
Guillotine|8|active|OF|Heliot Ramos OF • NYY
Guillotine|8|active|OF|Daulton Varsho OF • HOU
Guillotine|8|active|U|Jac Caglianone 1B,OF • KC
Guillotine|8|active|CI|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|8|active|OF|Cam Smith OF • HOU
Guillotine|8|active|P|Connelly Early P • WAS
Guillotine|8|active|P|Logan Gilbert P • SEA
Guillotine|8|active|P|Nick Lodolo P • CIN
Guillotine|8|active|P|Nolan McLean P • NYM
Guillotine|8|active|P|Max Meyer P • MIA
Guillotine|8|active|P|Drew Rasmussen P • TB
Guillotine|8|active|P|Robert Suarez P • ATL
Guillotine|8|active|P|Will Warren P • NYY
Guillotine|8|active|P|Devin Williams P • NYM
Guillotine|8|bench|P|Ryan Pepiot P • TB
Guillotine|8|bench|P|Cody Ponce P • TOR
Guillotine|8|bench|P|Justin Steele P • CHC
Guillotine|9|active|C|Gabriel Moreno C • ARI
Guillotine|9|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|9|active|2B|Matt McLain 2B,SS • CIN
Guillotine|9|active|3B|Max Muncy 3B • LAD
Guillotine|9|active|SS|Gunnar Henderson SS • BAL
Guillotine|9|active|MI|Zachary Neto SS • LAA
Guillotine|9|active|CI|Nolan Schanuel 1B • LAA
Guillotine|9|active|OF|Jackson Chourio OF • MIL
Guillotine|9|active|OF|Jarren Duran OF • BOS
Guillotine|9|active|OF|Cam Smith OF • HOU
Guillotine|9|active|OF|Daulton Varsho OF • HOU
Guillotine|9|active|U|Bryson Stott 2B • PHI
Guillotine|9|active|U|Jac Caglianone 1B,OF • KC
Guillotine|9|bench|C|Francisco Alvarez C • NYM
Guillotine|9|bench|CI|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|9|bench|OF|Heliot Ramos OF • NYY
Guillotine|9|active|P|Connelly Early P • WAS
Guillotine|9|active|P|Logan Gilbert P • SEA
Guillotine|9|active|P|Nick Lodolo P • CIN
Guillotine|9|active|P|Trevor McDonald P • SF
Guillotine|9|active|P|Nolan McLean P • NYM
Guillotine|9|active|P|Max Meyer P • MIA
Guillotine|9|active|P|Drew Rasmussen P • TB
Guillotine|9|active|P|Will Warren P • NYY
Guillotine|9|active|P|Devin Williams P • NYM
Guillotine|9|active|P|Robert Suarez P • ATL
Guillotine|9|bench|P|Ryan Pepiot P • TB
Guillotine|9|bench|P|Cody Ponce P • TOR
Guillotine|9|bench|P|Justin Steele P • CHC
Guillotine|10|active|C|Gabriel Moreno C • ARI
Guillotine|10|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|10|active|2B|Matt McLain 2B,SS • CIN
Guillotine|10|active|3B|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|10|active|SS|Gunnar Henderson SS • BAL
Guillotine|10|active|MI|Zachary Neto SS • LAA
Guillotine|10|active|CI|Ezequiel Duran 1B,2B,3B,SS,OF • TEX
Guillotine|10|active|OF|Jackson Chourio OF • MIL
Guillotine|10|active|OF|Jarren Duran OF • BOS
Guillotine|10|active|OF|Cam Smith OF • HOU
Guillotine|10|active|OF|Daulton Varsho OF • HOU
Guillotine|10|active|U|Bryson Stott 2B • PHI
Guillotine|10|active|3B|Max Muncy 3B • LAD
Guillotine|10|active|U|Jac Caglianone 1B,OF • KC
Guillotine|10|bench|C|Francisco Alvarez C • NYM
Guillotine|10|bench|OF|Heliot Ramos OF • NYY
Guillotine|10|active|P|Connelly Early P • WAS
Guillotine|10|active|P|Logan Gilbert P • SEA
Guillotine|10|active|P|Nick Lodolo P • CIN
Guillotine|10|active|P|Nolan McLean P • NYM
Guillotine|10|active|P|Max Meyer P • MIA
Guillotine|10|active|P|Drew Rasmussen P • TB
Guillotine|10|active|P|Robert Suarez P • ATL
Guillotine|10|active|P|Will Warren P • NYY
Guillotine|10|active|P|Devin Williams P • NYM
Guillotine|10|bench|P|Ryan Pepiot P • TB
Guillotine|10|bench|P|Cody Ponce P • TOR
Guillotine|10|bench|P|Justin Steele P • CHC
Guillotine|11|active|C|Gabriel Moreno C • ARI
Guillotine|11|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|11|active|2B|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|11|active|3B|Max Muncy 3B • LAD
Guillotine|11|active|SS|Gunnar Henderson SS • BAL
Guillotine|11|active|MI|Zachary Neto SS • LAA
Guillotine|11|active|CI|Ezequiel Duran 1B,2B,3B,SS,OF • TEX
Guillotine|11|active|OF|Jackson Chourio OF • MIL
Guillotine|11|active|OF|Jarren Duran OF • BOS
Guillotine|11|active|OF|Cam Smith OF • HOU
Guillotine|11|active|OF|Daulton Varsho OF • HOU
Guillotine|11|active|U|Jac Caglianone 1B,OF • KC
Guillotine|11|active|U|Matt McLain 2B,SS • CIN
Guillotine|11|active|U|Bryson Stott 2B • PHI
Guillotine|11|bench|C|Francisco Alvarez C • NYM
Guillotine|11|bench|OF|Heliot Ramos OF • NYY
Guillotine|11|active|P|Connelly Early P • WAS
Guillotine|11|active|P|Logan Gilbert P • SEA
Guillotine|11|active|P|Nick Lodolo P • CIN
Guillotine|11|active|P|Nolan McLean P • NYM
Guillotine|11|active|P|Max Meyer P • MIA
Guillotine|11|active|P|Drew Rasmussen P • TB
Guillotine|11|active|P|Robert Suarez P • ATL
Guillotine|11|active|P|Will Warren P • NYY
Guillotine|11|active|P|Devin Williams P • NYM
Guillotine|11|bench|P|Ryan Pepiot P • TB
Guillotine|11|bench|P|Cody Ponce P • TOR
Guillotine|11|bench|P|Justin Steele P • CHC
Guillotine|12|active|C|Gabriel Moreno C • ARI
Guillotine|12|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|12|active|2B|Matt McLain 2B,SS • CIN
Guillotine|12|active|3B|Max Muncy 3B • LAD
Guillotine|12|active|SS|Gunnar Henderson SS • BAL
Guillotine|12|active|MI|Zachary Neto SS • LAA
Guillotine|12|active|CI|Ezequiel Duran 1B,2B,3B,SS,OF • TEX
Guillotine|12|active|OF|Sam Antonacci 2B,OF • CHW
Guillotine|12|active|OF|Jackson Chourio OF • MIL
Guillotine|12|active|OF|Jarren Duran OF • BOS
Guillotine|12|active|OF|Cam Smith OF • HOU
Guillotine|12|active|U|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|12|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|12|bench|C|Francisco Alvarez C • NYM
Guillotine|12|bench|OF|Heliot Ramos OF • NYY
Guillotine|12|active|P|Connelly Early P • WAS
Guillotine|12|active|P|Logan Gilbert P • SEA
Guillotine|12|active|P|Nick Lodolo P • CIN
Guillotine|12|active|P|Nolan McLean P • NYM
Guillotine|12|active|P|Max Meyer P • MIA
Guillotine|12|active|P|Drew Rasmussen P • TB
Guillotine|12|active|P|Christian Scott P • NYM
Guillotine|12|active|P|Will Warren P • NYY
Guillotine|12|active|P|Devin Williams P • NYM
Guillotine|12|active|P|Robert Suarez P • ATL
Guillotine|12|bench|P|Ryan Pepiot P • TB
Guillotine|12|bench|P|Cody Ponce P • TOR
Guillotine|12|bench|P|Justin Steele P • CHC
Guillotine|13|active|C|Gabriel Moreno C • ARI
Guillotine|13|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|13|active|2B|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|13|active|3B|Max Muncy 3B • LAD
Guillotine|13|active|SS|Gunnar Henderson SS • BAL
Guillotine|13|active|MI|Zachary Neto SS • LAA
Guillotine|13|active|CI|Blaze Jordan 1B,3B • STL
Guillotine|13|active|OF|Sam Antonacci 2B,OF • CHW
Guillotine|13|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|13|active|OF|Jackson Chourio OF • MIL
Guillotine|13|active|OF|Jarren Duran OF • BOS
Guillotine|13|active|U|Braden Montgomery OF • CHW
Guillotine|13|active|2B|Matt McLain 2B,SS • CIN
Guillotine|13|active|OF|Cam Smith OF • HOU
Guillotine|13|bench|C|Francisco Alvarez C • NYM
Guillotine|13|bench|OF|Heliot Ramos OF • NYY
Guillotine|13|active|P|Connelly Early P • WAS
Guillotine|13|active|P|Logan Gilbert P • SEA
Guillotine|13|active|P|Nick Lodolo P • CIN
Guillotine|13|active|P|Nolan McLean P • NYM
Guillotine|13|active|P|Max Meyer P • MIA
Guillotine|13|active|P|Drew Rasmussen P • TB
Guillotine|13|active|P|Robert Suarez P • ATL
Guillotine|13|active|P|Will Warren P • NYY
Guillotine|13|active|P|Devin Williams P • NYM
Guillotine|13|bench|P|Ryan Pepiot P • TB
Guillotine|13|bench|P|Cody Ponce P • TOR
Guillotine|13|bench|P|Justin Steele P • CHC
Guillotine|14|active|C|Gabriel Moreno C • ARI
Guillotine|14|active|1B|Tyler Soderstrom 1B,OF • ATH
Guillotine|14|active|2B|Sam Antonacci 2B,OF • CHW
Guillotine|14|active|3B|Max Muncy 3B • LAD
Guillotine|14|active|SS|Gunnar Henderson SS • BAL
Guillotine|14|active|MI|Zachary Neto SS • LAA
Guillotine|14|active|CI|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|14|active|OF|Jac Caglianone 1B,OF • KC
Guillotine|14|active|OF|Jackson Chourio OF • MIL
Guillotine|14|active|OF|Jarren Duran OF • BOS
Guillotine|14|active|OF|Jakob Marsee OF • MIA
Guillotine|14|active|U|Braden Montgomery OF • CHW
Guillotine|14|active|U|Cam Smith OF • HOU
Guillotine|14|bench|OF|Heliot Ramos OF • NYY
Guillotine|14|active|P|Connelly Early P • WAS
Guillotine|14|active|P|Logan Gilbert P • SEA
Guillotine|14|active|P|Nolan McLean P • NYM
Guillotine|14|active|P|Max Meyer P • MIA
Guillotine|14|active|P|Drew Rasmussen P • TB
Guillotine|14|active|P|Landen Roupp P • SF
Guillotine|14|active|P|Robert Suarez P • ATL
Guillotine|14|active|P|Will Warren P • NYY
Guillotine|14|active|P|Devin Williams P • NYM
Guillotine|14|active|P|Nick Lodolo P • CIN
Guillotine|14|bench|P|Ryan Pepiot P • TB
Guillotine|14|bench|P|Cody Ponce P • TOR
Guillotine|14|bench|P|Justin Steele P • CHC
Guillotine|15|active|C|Gabriel Moreno C • ARI
Guillotine|15|active|1B|Nolan Schanuel 1B • LAA
Guillotine|15|active|2B|Sam Antonacci 2B,OF • CHW
Guillotine|15|active|3B|Max Muncy 3B • LAD
Guillotine|15|active|SS|Gunnar Henderson SS • BAL
Guillotine|15|active|MI|Zachary Neto SS • LAA
Guillotine|15|active|CI|Jose Caballero 2B,3B,SS,OF • NYY
Guillotine|15|active|OF|Jackson Chourio OF • MIL
Guillotine|15|active|OF|Jarren Duran OF • BOS
Guillotine|15|active|OF|Jakob Marsee OF • MIA
Guillotine|15|active|OF|Cam Smith OF • HOU
Guillotine|15|active|U|Braden Montgomery OF • CHW
Guillotine|15|active|OF|Jac Caglianone 1B,OF • KC
